Title,Price,Location_Category,Link,Member
Samsung Galaxy A9 PLUS 4GB 64GB,"Rs 47,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-a9-plus-4gb-64gb-for-sale-colombo-97,True
Samsung Galaxy S10 FE 8GB 128GB,"Rs 103,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10-fe-8gb-128gb-for-sale-colombo-368,True
Lenovo Ideapad Z500 Touch [ Japan ] i5 8GB RAM / 500GB HDD,"Rs 68,000","Kegalle, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-z500-touch-japan-i5-8gb-ram-500gb-hdd-for-sale-kegalle,False
"Laptop 15.6"" (HP) i5 6th GEN (8GB RAM|256GB SSD) Wi-Fi|LAN|Webcam","Rs 56,450","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/laptop-156-hp-i5-6th-gen-8gb-ram256gb-ssd-wi-filanwebcam-for-sale-gampaha-3,True
Core™ 2 Duo 2.40 / 19” Screen With Full Set,"Rs 17,500","Galle, Computers & Tablets",https://ikman.lk/en/ad/core-2-duo-240-19-screen-with-full-set-for-sale-galle,False
Lenovo T14 RYZEN 5 Pro 4650U Laptop,"Rs 87,500","Kurunegala, Computers & Tablets",https://ikman.lk/en/ad/lenovo-t14-ryzen-5-pro-4650u-laptop-for-sale-kurunegala-1,True
"Lenovo V15 G5 IRL i7 13620H 13th Gen 16GB Ram 512GB SSD 15.6"" IPS Laptop","Rs 219,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-v15-g5-irl-i7-13620h-13th-gen-16gb-ram-512gb-ssd-156-ips-laptop-for-sale-colombo-19,True
"Intel i5 3.20GHZ-8GB RAM 19"" Monitor Full Set","Rs 25,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/intel-i5-320ghz-8gb-ram-19-monitor-full-set-for-sale-colombo-13,True
HP 250 G10 CORE I3 13TH GEN / 8GB RAM 512GB SSD BRAND NEW LAPTOP,"Rs 157,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-250-g10-core-i3-13th-gen-8gb-ram-512gb-ssd-brand-new-laptop-for-sale-colombo-4,True
Dell Latitude i7 11TH GEN-8GB RAM 256GB NVME Laptop,"Rs 88,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-i7-11th-gen-8gb-ram-256gb-nvme-laptop-for-sale-colombo-2,True
"Computer I5 4TH GEN (8GB RAM|500GB HDD) 19"" - 24"" (Full Set PC)","Rs 22,800","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/computer-i5-4th-gen-8gb-ram500gb-hdd-19-24-full-set-pc-for-sale-gampaha-22,True
Dell Latitude i5 8TH GEN-8GB RAM 256GB SSD Laptop,"Rs 61,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-i5-8th-gen-8gb-ram-256gb-ssd-laptop-for-sale-colombo-55,True
Samsung Galaxy Tab S10 Plus 12GB 256GB,"Rs 190,490","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s10-plus-12gb-256gb-for-sale-colombo-170,True
New HP Ryzen 3 7320U 13th Gen FullHD Laptop 8GB / 512GB - fc0197nia,"Rs 149,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-hp-ryzen-3-7320u-13th-gen-fullhd-laptop-8gb-512gb-fc0197nia-for-sale-colombo,True
CORE i5 6TH GENERATION CPUss,"Rs 29,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-generation-cpuss-for-sale-kandy,True
HP ELITEBOOK X360 830 G7 – CORE I5 10TH GEN 16GB RAM 256GB NVME U,"Rs 109,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-x360-830-g7-core-i5-10th-gen-16gb-ram-256gb-nvme-u-for-sale-colombo,True
Dell Latitude 5520 |Core i7 11th Gen 15.6 inch FHD 16GB Ram 256GB NVMe,"Rs 119,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-5520-core-i7-11th-gen-156-inch-fhd-16gb-ram-256gb-nvme-for-sale-colombo-2,True
DELL LAP 15 DC15250 CORE I3 14TH GEN / 8GB RAM 512GB NVME SSD,"Rs 150,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-lap-15-dc15250-core-i3-14th-gen-8gb-ram-512gb-nvme-ssd-for-sale-colombo,True
Samsung Galaxy Tab A11 8GB 128GB,"Rs 54,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-a11-8gb-128gb-for-sale-colombo-13,True
Samsung Galaxy Tab S11 12GB 256GB,"Rs 209,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s11-12gb-256gb-for-sale-colombo-33,True
Dell Latitude 3189 Touchscreen 2 in 1 Laptop,"Rs 35,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-3189-touchscreen-2-in-1-for-sale-colombo-4,False
Samsung Galaxy Tab S11 12GB 256GB,"Rs 204,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s11-12gb-256gb-for-sale-colombo-32,True
Samsung Galaxy Tab S9 5G 12GB 256GB,"Rs 234,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s9-5g-12gb-256gb-for-sale-colombo-88,True
"LENOVO THINKPAD E16 GEN1 i5 13TH GEN 8GB RAM 512GB SSD 16"" inch LAPTOP","Rs 237,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-e16-gen1-i5-13th-gen-8gb-ram-512gb-ssd-16-inch-laptop-for-sale-colombo-40,True
Ryzen 7 (HP) Laptop (8GB RAM|256GB SSD NVME) Wi-Fi|HDMI|Webcam,"Rs 69,450","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/ryzen-7-hp-laptop-8gb-ram256gb-ssd-nvme-wi-fihdmiwebcam-for-sale-gampaha-1,True
HP Windows 10 Pro Laptop,"Rs 29,000","Ratnapura, Computers & Tablets",https://ikman.lk/en/ad/adduvtt-hod-laep-for-sale-ratnapura,False
Samsung Galaxy Tab S9 8GB 128GB,"Rs 154,992","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s9-8gb-128gb-for-sale-colombo-63,True
"Computer i3 4th Gen (8GB RAM|500GB HDD) 19""- 24"" (Full Set PC)","Rs 18,950","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/computer-i3-4th-gen-8gb-ram500gb-hdd-19-24-full-set-pc-for-sale-gampaha-1,True
Assemble Pc i5 4th gen 8GB Ram 128GB SSD 500GB HDD Full set,"Rs 37,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/assemble-pc-i5-4th-gen-8gb-ram-128gb-ssd-500gb-hdd-full-set-for-sale-colombo-2,True
Intel i5 1 gen Desktop PC,"Rs 23,000","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/dekstop-lntel-for-sale-gampaha,False
Assemble Pc i5 4nd gen 8GB Ram 500GB HDD Full set,"Rs 35,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/assemble-pc-i5-4nd-gen-8gb-ram-500gb-hdd-full-set-for-sale-colombo-3,True
Legion 5 |RTX5060/8GB| 15.1 inch OLED 2K 165Hz Display|16GB DDR5.,"Rs 439,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/legion-5-rtx5060-8gb-151-inch-oled-2k-165hz-display16gb-ddr5-for-sale-colombo-1,True
Asus Vivobook M16 |Ryzen 5-7430U (7000 series)|8GB RAM|512GB NVME,"Rs 169,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-m16-ryzen-5-7430u-7000-series8gb-ram512gb-nvme-for-sale-colombo,True
Lenovo ideapad Ryzen 5 7520U|15.6-inch FHD|8GB DDR4 Brand New,"Rs 148,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-ryzen-5-7520u156-inch-fhd8gb-ddr4-brand-new-for-sale-colombo-1,True
MSI Modern 15 Core i5 13th Gen 512GB SSD 8GB RAM BRAND NEW LAPTOP,"Rs 195,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-core-i5-13th-gen-512gb-ssd-8gb-ram-brand-new-laptop-for-sale-colombo-3,True
Lenovo ThinkPad T470 Core I5 6th Gen 8GB RAM 256 SSD 1080P Screen,"Rs 58,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-t470-core-i5-6th-gen-8gb-ram-256-ssd-1080p-screen-for-sale-colombo-29,True
Samsung Galaxy Tab S9 8GB 128GB,"Rs 154,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s9-8gb-128gb-for-sale-colombo-62,True
Samsung Galaxy Tab S11 Ultra 12/256GB,"Rs 339,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s11-ultra-12-256gb-for-sale-colombo-9,True
HP -15 Core 14th Gen|8GB Ram|512GB NVMe|15.6 inch FHD|open box,"Rs 139,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-15-core-14th-gen8gb-ram512gb-nvme156-inch-fhdopen-box-for-sale-colombo,True
Dell i5 Laptop,"Rs 150,000","Ampara, Computers & Tablets",https://ikman.lk/en/ad/dell-i5-for-sale-ampara,False
HP Elitebook 840 - 32GB Ram Core i7-11th Gen 512GB NVMe / Original,"Rs 169,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-840-32gb-ram-core-i7-11th-gen-512gb-nvme-original-for-sale-colombo,True
"HP Intel Core i3 13th 8GB RAM 256GB SSD 15.6"" New lap","Rs 134,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-intel-core-i3-13th-8gb-ram-256gb-ssd-156-new-lap-for-sale-colombo-1,True
Core i3 11th Gen Lenovo Thinkpad X13 13.3 inch FHD IPS Screen,"Rs 72,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i3-11th-gen-lenovo-thinkpad-x13-133-inch-fhd-ips-screen-for-sale-colombo,True
Lenovo Ideapad 5 2 in 1 Laptop,"Rs 222,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-5-2-in-1-laptop-for-sale-colombo-4,True
Acer Nitro V15 Core i5 13th Gen|RTX5050/8GB |165Hz|16GB RamBrand New,"Rs 289,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-nitro-v15-core-i5-13th-genrtx5050-8gb-165hz16gb-rambrand-new-for-sale-colombo-1,True
HP Laptop 15 Core i5 14th Gen|15.6 inch FHD|8GB RAM|512GB NVMe,"Rs 139,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-laptop-15-core-i5-14th-gen156-inch-fhd8gb-ram512gb-nvme-for-sale-colombo-4,True
Brand New HP Victus 15 |RTX 3050/6GB|Core i5-13th Gen|8GB Ram Laptop,"Rs 226,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-hp-victus-15-rtx-3050-6gbcore-i5-13th-gen8gb-ram-laptop-for-sale-colombo-1,True
HP ELITEBOOK 840 G7 CORE I5 10TH GEN / 8GB RAM 256GB NVME SSD,"Rs 89,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-840-g7-core-i5-10th-gen-8gb-ram-256gb-nvme-ssd-for-sale-colombo-7,True
Discover P60 Tablet,"Rs 15,500","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/discover-p60-tablet-for-sale-gampaha-1,False
Dell Latitude 5510 Laptop,"Rs 95,000","Trincomalee, Computers & Tablets",https://ikman.lk/en/ad/mega-offer-for-sale-trincomalee,False
Lenovo ideapad Core i5 13th Gen|15.6 inch FHD|16GB Ram|256GB NVMe,"Rs 166,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-ideapad-core-i5-13th-gen156-inch-fhd16gb-ram256gb-nvme-for-sale-colombo-3,True
"ASUS Vivobook CORE I5 13TH GEN 12GB RAM 256GB SSD 14"" BRAND NEW Laptop","Rs 157,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-i5-13th-gen-12gb-ram-256gb-ssd-14-brand-new-laptop-for-sale-colombo-33,True
NEW ACER ASPIRE 5 CORE I5 13420H 13TH GEN LAPTOP 8GB RAM 512GB NVME,"Rs 177,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-acer-aspire-5-core-i5-13420h-13th-gen-laptop-8gb-ram-512gb-nvme-for-sale-colombo-15,True
Dell 5491 Core i5-10th Gen 2 In 1|360 Rotatable Touch|14 inch Display.,"Rs 109,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-5491-core-i5-10th-gen-2-in-1360-rotatable-touch14-inch-display-for-sale-colombo-1,True
MacBook M2 pro chip 2023 14inch,"Rs 310,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/macbook-m2-pro-chip-2023-14inch-for-sale-kandy,True
New HP Ryzen 3 7320U 13th Gen FullHD Laptop 8GB / 512GB - fc0197nia,"Rs 149,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/new-hp-ryzen-3-7320u-13th-gen-fullhd-laptop-8gb-512gb-fc0197nia-for-sale-colombo,True
Dell Latitude 5420 Core i5 11th Gen|8GB Ram| Type C|256GB NVMe,"Rs 94,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-5420-core-i5-11th-gen8gb-ram-type-c256gb-nvme-for-sale-colombo-1,True
Acer Aspire 5 15 Core i7 13th Gen|RTX2050/4GB|16GB Ram|512GB NVMe.,"Rs 189,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-aspire-5-15-core-i7-13th-genrtx2050-4gb16gb-ram512gb-nvme-for-sale-colombo-1,True
Lenovo LOQ| Core i7 13th Gen|RTX5060/8GB|24GB Ram (HX Processor).,"Rs 399,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-loq-core-i7-13th-genrtx5060-8gb24gb-ram-hx-processor-for-sale-colombo-1,True
HP Victus Core i5 13th GEN|(RTX 4050/6GB)16GB RAM|512GB SSD|Brand New.,"Rs 269,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-victus-core-i5-13th-genrtx-4050-6gb16gb-ram512gb-ssdbrand-new-for-sale-colombo-2,True
Thinkpad L13 Yoga Ryzen 3 Pro 5400u 2 in 1 Touch Screen with 1GB VGA,"Rs 79,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/thinkpad-l13-yoga-ryzen-3-pro-5400u-2-in-1-touch-screen-with-1gb-vga-for-sale-colombo,True
Latitude 5289 i5 7th Gen with Rotatable 2 in 1 Touch FHD Screen,"Rs 77,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/latitude-5289-i5-7th-gen-with-rotatable-2-in-1-touch-fhd-screen-for-sale-colombo,True
Samsung Galaxy Tab s10 Ultra 12/256,"Rs 254,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s10-ultra-12-256-for-sale-colombo-32,True
i5 3RD GEN|500GB HARD|4GB RAM COMPUTER,"Rs 22,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/i5-3rd-gen500gb-hard4gb-ram-computer-for-sale-colombo-10,True
"HP Elitebook 640 G9 CORE i5 12th Gen 16GB RAM 256GB NVMe 14"" USED LAPTOP","Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-640-g9-core-i5-12th-gen-16gb-ram-256gb-nvme-14-used-laptop-for-sale-colombo-13,True
Lenovo Thinkpad T14 i5 10th Gen 16GB DDR4 Laptop,"Rs 95,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-t14-i5-10th-gen-16gb-ddr4-laptop-for-sale-colombo,True
Samsung Galaxy Tab s10 Fe plus 12/256,"Rs 159,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s10-fe-plus-12-256-for-sale-colombo-24,True
HP EliteDesk 600 G2 SFF I3 6TH GEN 4GB RAM 500HDD,"Rs 29,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitedesk-600-g2-sff-i3-6th-gen-4gb-ram-500hdd-for-sale-colombo-22,True
Intel Full Set PC Desktop Computer i5 4th GEN 4GB RAM,"Rs 37,900","Gampaha, Computers & Tablets",https://ikman.lk/en/ad/intel-full-set-pc-desktop-computer-i5-4th-gen-4gb-ram-for-sale-gampaha,True
HP Elitebook 840 - 32GB Ram Core i7-11th Gen 512GB NVMe / Original,"Rs 169,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-840-32gb-ram-core-i7-11th-gen-512gb-nvme-original-for-sale-colombo,True
"Dell Latitude 7280 Core i5 6th Gen 8GB RAM 256GB SSD 12.5""","Rs 52,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-7280-core-i5-6th-gen-8gb-ram-256gb-ssd-125-for-sale-colombo-5,True
Asus i5 6th Generation 8GB-500GB M2 Desktop,"Rs 39,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/asus-i5-6th-generation-8gb-500gb-m2-desktop-for-sale-kandy-3,True
Samsung Galaxy S10FE 12GB 256GB,"Rs 135,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10fe-12gb-256gb-for-sale-colombo-368,True
Brand New Dell 15 15250 Core 3 100U–14th Gen 8GB RAM 512GB NVMe,"Rs 147,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/brand-new-dell-15-15250-core-3-100u-14th-gen-8gb-ram-512gb-nvme-for-sale-colombo-1,True
Dell i5 11Gen G7 processor 8/256GB SSD 15.6”HD,"Rs 98,000","Ampara, Computers & Tablets",https://ikman.lk/en/ad/dell-i5-11gen-g7-processor-8-256gb-ssd-156hd-for-sale-ampara,True
Asus Core I5 6th Generation M2 pc,"Rs 34,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/asus-core-i5-6th-generation-m2-pc-for-sale-kandy-1,True
i5 6th Generation 8GB RAM-500GB Hard Desktop CPU,"Rs 36,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/i5-6th-generation-8gb-ram-500gb-hard-desktop-cpu-for-sale-kandy-1,True
Dell Latitude 5510 i5 10th Gen HD Graphics 8GB VGA,"Rs 87,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-5510-i5-10th-gen-hd-graphics-8gb-vga-for-sale-colombo,True
Core i5 6th Generation 500GB - 4GB Cpus,"Rs 31,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-6th-generation-500gb-4gb-cpus-for-sale-kandy-2,True
Samsung Galaxy S10 FE Plus 8GB 128GB,"Rs 129,970","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10-fe-plus-8gb-128gb-for-sale-colombo-65,True
Core i5 6th Gen Desktop Computer,"Rs 54,000","Matale, Computers & Tablets",https://ikman.lk/en/ad/full-set-desktop-computer-for-sale-matale,False
"HP Elitebook 640 G9 core i5 12th Gen 16GB RAM 256GB NVMe 14"" used laptop","Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-640-g9-core-i5-12th-gen-16gb-ram-256gb-nvme-14-used-laptop-for-sale-colombo-12,True
"HP Elitebook X360 830 G7| i5 10TH GEN 16GB RAM 256GB SSD 13"" USED LAPTOP","Rs 109,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-x360-830-g7-i5-10th-gen-16gb-ram-256gb-ssd-13-used-laptop-for-sale-colombo,True
i7 3rd Generation 500GB Hard-4GB RAM CPU,"Rs 19,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/i7-3rd-generation-500gb-hard-4gb-ram-cpu-for-sale-kandy-1,True
Samsung Galaxy S10FE+ 12GB 256GB,"Rs 164,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10fe-12gb-256gb-for-sale-colombo-367,True
Samsung Galaxy S10 FE 12GB 256GB,"Rs 128,970","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10-fe-12gb-256gb-for-sale-colombo-195,True
i7 4th Generation 500GB Hard-4GB RAM Computer,"Rs 25,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/i7-4th-generation-500gb-hard-4gb-ram-computer-for-sale-kandy-3,True
Acer Laptop,"Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-laptop-for-sale-for-sale-colombo-177,False
Core i7 2nd Gen 4GB RAM -500GB Hard Dell Slim PC,"Rs 16,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i7-2nd-gen-4gb-ram-500gb-hard-dell-slim-pc-for-sale-kandy-8,True
Samsung Galaxy S10 Ultra 12GB 256GB,"Rs 255,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s10-ultra-12gb-256gb-for-sale-colombo-655,True
Core i5 4th Generation 4GB -500GB Hard CPU,"Rs 18,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-4th-generation-4gb-500gb-hard-cpu-for-sale-kandy,True
Elitebook 830 G8 i7 11th Gen 16GB DDR4 FHD IPS Screen Backlit Keyboard,"Rs 125,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/elitebook-830-g8-i7-11th-gen-16gb-ddr4-fhd-ips-screen-backlit-keyboard-for-sale-colombo,True
HP EliteBook 640 G9 Core i5 12th Gen 16GB 512GB Laptop,"Rs 132,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-640-g9-core-i5-12th-gen-16gb-512gb-laptop-for-sale-colombo-1,True
Core i5 3rd Generation 500GB Hard - 4GB RAM CPU,"Rs 16,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-3rd-generation-500gb-hard-4gb-ram-cpu-for-sale-kandy-5,True
Samsung Galaxy Tab s10 Lite 6/128GB,"Rs 88,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s10-lite-6-128gb-for-sale-colombo-17,True
Core i5 2nd Generation 4GB-500GB Slim Desktop CPU,"Rs 13,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-2nd-generation-4gb-500gb-slim-desktop-cpu-for-sale-kandy-9,True
Black View Tab 90 128GB 8GBRAM,"Rs 18,200","Colombo, Computers & Tablets",https://ikman.lk/en/ad/black-view-tab-90-128gb-8gbram-brand-new-for-sale-colombo-4,False
MSI Modern 15 Core i5-13th Gen - 16GB Ram 512GB SSD NVMe Backlit K.B,"Rs 142,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-core-i5-13th-gen-16gb-ram-512gb-ssd-nvme-backlit-kb-for-sale-colombo,True
Asus VivoBook Core 7 150U Gen DDR5 8GB RAM 512GB Brand New Laptop,"Rs 206,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-vivobook-core-7-150u-gen-ddr5-8gb-ram-512gb-brand-new-laptop-for-sale-colombo,True
Core i5 2nd Generation 4GB-500GB Slim Desktop CPU,"Rs 13,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i5-2nd-generation-4gb-500gb-slim-desktop-cpu-for-sale-kandy-9,True
Core i7 9th Gen Latitude 5401 H Processors 16GB RAM Laptop,"Rs 89,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/core-i7-9th-gen-latitude-5401-h-processors-16gb-ram-laptop-for-sale-colombo,True
Core i3 3rd Generation 500GB Hard - 4GB RAM PC,"Rs 12,999","Kandy, Computers & Tablets",https://ikman.lk/en/ad/core-i3-3rd-generation-500gb-hard-4gb-ram-pc-for-sale-kandy-6,True
Samsung Galaxy S9 12GB 256GB,"Rs 184,970","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-s9-12gb-256gb-for-sale-colombo-718,True
Thinkpad E595 Ryzen 5 Pro 3500U with 2GB Dedicated VGA 15.6inch FHD 16GB,"Rs 99,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/thinkpad-e595-ryzen-5-pro-3500u-with-2gb-dedicated-vga-156inch-fhd-16gb-for-sale-colombo,True
Samsung Galaxy Tab s10 Plus with keyboard 12/256GB,"Rs 235,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-tab-s10-plus-with-keyboard-12-256gb-for-sale-colombo-11,True
Samsung Galaxy A9 Plus 8GB 128GB,"Rs 67,970","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-a9-plus-8gb-128gb-for-sale-colombo-370,True
"HP PROBOOK 640 G8 CORE i5 11TH GEN 8GB RAM 256GB NVMe 14"" USED LAPTOP","Rs 99,900","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-probook-640-g8-core-i5-11th-gen-8gb-ram-256gb-nvme-14-used-laptop-for-sale-colombo-14,True
Samsung Galaxy A9 4GB 64GB,"Rs 34,970","Colombo, Computers & Tablets",https://ikman.lk/en/ad/samsung-galaxy-a9-4gb-64gb-for-sale-colombo-1335,True
HP Elitebook 840 G8 Core i7–11th Gen FHD–IPS Display 16GB RAM 512GB SSD,"Rs 137,990","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-elitebook-840-g8-core-i7-11th-gen-fhd-ips-display-16gb-ram-512gb-ssd-for-sale-colombo,True
Hp Core™ Ultra 5 125H 512GB SSD 8GB DDR5 New Laptop Brand,"Rs 178,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-core-ultra-5-125h-512gb-ssd-8gb-ddr5-new-laptop-brand-for-sale-colombo-1,True
i5 9th and RTX 2060 12 Gb GPU Gaming PC,"Rs 130,000","Kandy, Computers & Tablets",https://ikman.lk/en/ad/i5-9th-and-rtx-2060-12-gb-gpu-gaming-pc-for-sale-for-sale-kandy-1,False
i5 11th Gen Dell Latitude 5420 FHD Screen Xe Graphics 8GB VGA,"Rs 85,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/i5-11th-gen-dell-latitude-5420-fhd-screen-xe-graphics-8gb-vga-for-sale-colombo,True
HP PROBOOK 640 G8 i5 11th Gen 16GB RAM Backlit Keyboard,"Rs 97,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/hp-probook-640-g8-i5-11th-gen-16gb-ram-backlit-keyboard-for-sale-colombo,True
MSI i7 13th Gaming Laptop,"Rs 210,000","Kalutara, Computers & Tablets",https://ikman.lk/en/ad/msi-i7-13th-gaming-laptop-for-sale-kalutara,False
MSI Katana 15 |(RTX5070/8GB).Core i7 14th Gen|.15.6 QHD| Brand New,"Rs 479,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-katana-15-rtx5070-8gbcore-i7-14th-gen156-qhd-brand-new-for-sale-colombo-4,True
Lenovo Thinkpad X13 i5 10th Gen Touch 512GB 16GB,"Rs 89,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-thinkpad-x13-i5-10th-gen-touch-512gb-16gb-for-sale-colombo,True
Lenovo LOQ| Core i7 13th Gen|RTX5060/8GB|24GB Ram (HX Processor),"Rs 399,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/lenovo-loq-core-i7-13th-genrtx5060-8gb24gb-ram-hx-processor-for-sale-colombo,True
